ticks,slope_disp_mean,disp0_mean,variance_pheno_logit_disp0,variance_pheno_disp_slope,heritability,fecundity,K,reproduction,seedID,pxcor,N_predispersal,N_postdispersal,N_sedentary,N_allele0_pre,N_allele1_pre,N_allele0_post,N_allele1_post,mean_genotype_logit_disp0,var_genotype_logit_disp0,mean_noise_logit_disp0,var_noise_logit_disp0,mean_genotype_disp_slope,var_genotype_disp_slope,mean_noise_disp_slope,var_noise_disp_slope,agent,breed,present_front,new_front,v_f,replicateID,Location_full
10,1,0.1,1,1,1,5,500,sexual,8,8,573,388,0,783,363,563,213,-0.7566849725281319,0.25896158271821934,0,0,2.184426757134947,0.4725228224661491,0,0,patches,NA,10,yes,0.5672940233630375,slope_1_d0_0.1_VP_1_h2_1_sexual_8,slope_1_d0_0.1_VP_1_h2_1_sexual_8 8 10
10,1,0.1,1,1,1,5,500,sexual,8,2,476,487,0,489,463,538,436,-1.7432065302538884,0.5093596578375224,0,0,1.5026972128581675,0.45336907765901047,0,0,patches,NA,10,yes,0.5672940233630375,slope_1_d0_0.1_VP_1_h2_1_sexual_8,slope_1_d0_0.1_VP_1_h2_1_sexual_8 2 10
10,1,0.1,1,1,1,5,500,sexual,8,1,460,548,0,511,409,584,512,-1.9070253361498863,0.4430692830389675,0,0,1.1502687996608272,0.5211861998190614,0,0,patches,NA,10,yes,0.5672940233630375,slope_1_d0_0.1_VP_1_h2_1_sexual_8,slope_1_d0_0.1_VP_1_h2_1_sexual_8 1 10
10,1,0.1,1,1,1,5,500,sexual,8,0,481,424,0,562,400,503,345,-2.116982794340105,0.5614005970651277,0,0,0.9025599140537763,0.46840788874335665,0,0,patches,NA,10,yes,0.5672940233630375,slope_1_d0_0.1_VP_1_h2_1_sexual_8,slope_1_d0_0.1_VP_1_h2_1_sexual_8 0 10
10,1,0.1,1,1,1,5,500,sexual,8,4,515,468,0,652,378,552,384,-1.3856475982748193,0.3698807369621298,0,0,1.789061182655059,0.5422622841722003,0,0,patches,NA,10,yes,0.5672940233630375,slope_1_d0_0.1_VP_1_h2_1_sexual_8,slope_1_d0_0.1_VP_1_h2_1_sexual_8 4 10
10,1,0.1,1,1,1,5,500,sexual,8,3,510,478,0,559,461,548,408,-1.5697348603517285,0.3729112997234583,0,0,1.4851960164534013,0.5600671689619857,0,0,patches,NA,10,yes,0.5672940233630375,slope_1_d0_0.1_VP_1_h2_1_sexual_8,slope_1_d0_0.1_VP_1_h2_1_sexual_8 3 10
1,1,0.2,0,0,0,5,500,sexual,8,1,0,215,0,0,0,204,226,0,0,0,0,0,0,0,0,patches,NA,1,yes,0.8021946220478272,slope_1_d0_0.2_VP_0_h2_0_sexual_8,slope_1_d0_0.2_VP_0_h2_0_sexual_8 1 1
1,1,0.2,0,0,0,5,500,sexual,8,0,500,285,0,497,503,293,277,-1.3862943611198937,9.682911912782961e-30,0,0,1,0,0,0,patches,NA,1,yes,0.8021946220478272,slope_1_d0_0.2_VP_0_h2_0_sexual_8,slope_1_d0_0.2_VP_0_h2_0_sexual_8 0 1
10,1,0.2,0,0,0,5,500,sexual,8,8,392,353,0,408,376,356,350,-1.3862943611198935,8.353653652346802e-30,0,0,1,0,0,0,patches,NA,9,no,0.8021946220478272,slope_1_d0_0.2_VP_0_h2_0_sexual_8,slope_1_d0_0.2_VP_0_h2_0_sexual_8 8 10
10,1,0.2,0,0,0,5,500,sexual,8,6,488,544,0,504,472,559,529,-1.3862943611198937,9.683389099406999e-30,0,0,1,0,0,0,patches,NA,9,no,0.8021946220478272,slope_1_d0_0.2_VP_0_h2_0_sexual_8,slope_1_d0_0.2_VP_0_h2_0_sexual_8 6 10
10,1,0.2,0,0,0,5,500,sexual,8,2,538,524,0,523,553,502,546,-1.3862943611198937,9.681541519290649e-30,0,0,1,0,0,0,patches,NA,9,no,0.8021946220478272,slope_1_d0_0.2_VP_0_h2_0_sexual_8,slope_1_d0_0.2_VP_0_h2_0_sexual_8 2 10
10,1,0.2,0,0,0,5,500,sexual,8,4,461,510,0,482,440,519,501,-1.3862943611198937,9.684553797846433e-30,0,0,1,0,0,0,patches,NA,9,no,0.8021946220478272,slope_1_d0_0.2_VP_0_h2_0_sexual_8,slope_1_d0_0.2_VP_0_h2_0_sexual_8 4 10
10,1,0.2,0,0,0,5,500,sexual,8,5,540,490,0,592,488,532,448,-1.3862943611198937,9.681474745894236e-30,0,0,1,0,0,0,patches,NA,9,no,0.8021946220478272,slope_1_d0_0.2_VP_0_h2_0_sexual_8,slope_1_d0_0.2_VP_0_h2_0_sexual_8 5 10
10,1,0.2,0,0,0,5,500,sexual,8,7,541,464,0,589,493,518,410,-1.3862943611198937,9.681441544677686e-30,0,0,1,0,0,0,patches,NA,9,no,0.8021946220478272,slope_1_d0_0.2_VP_0_h2_0_sexual_8,slope_1_d0_0.2_VP_0_h2_0_sexual_8 7 10
10,1,0.2,0,0,0,5,500,sexual,8,9,5,82,0,4,6,90,74,-1.3862943611198906,0,0,0,1,0,0,0,patches,NA,9,no,0.8021946220478272,slope_1_d0_0.2_VP_0_h2_0_sexual_8,slope_1_d0_0.2_VP_0_h2_0_sexual_8 9 10
10,1,0.2,0,0,0,5,500,sexual,8,1,444,637,0,435,453,629,645,-1.3862943611198937,9.685359962747366e-30,0,0,1,0,0,0,patches,NA,9,no,0.8021946220478272,slope_1_d0_0.2_VP_0_h2_0_sexual_8,slope_1_d0_0.2_VP_0_h2_0_sexual_8 1 10
10,1,0.2,0,0,0,5,500,sexual,8,3,500,483,0,463,537,472,494,-1.3862943611198937,9.682911912782961e-30,0,0,1,0,0,0,patches,NA,9,no,0.8021946220478272,slope_1_d0_0.2_VP_0_h2_0_sexual_8,slope_1_d0_0.2_VP_0_h2_0_sexual_8 3 10
10,1,0.2,0,0,0,5,500,sexual,8,0,582,404,0,602,562,425,383,-1.3862943611198937,9.680178698404826e-30,0,0,1,0,0,0,patches,NA,9,no,0.8021946220478272,slope_1_d0_0.2_VP_0_h2_0_sexual_8,slope_1_d0_0.2_VP_0_h2_0_sexual_8 0 10
1,1,0.2,1,1,0,5,500,sexual,8,0,500,273,0,497,503,269,277,-1.3862943611198937,9.682911912782961e-30,-0.050988905314679187,1.112500815574841,1,0,0.04488004127657304,1.044084286781411,patches,NA,1,yes,0.8021946220478272,slope_1_d0_0.2_VP_1_h2_0_sexual_8,slope_1_d0_0.2_VP_1_h2_0_sexual_8 0 1
1,1,0.2,1,1,0,5,500,sexual,8,1,0,227,0,0,0,228,226,0,0,0,0,0,0,0,0,patches,NA,1,yes,0.8021946220478272,slope_1_d0_0.2_VP_1_h2_0_sexual_8,slope_1_d0_0.2_VP_1_h2_0_sexual_8 1 1
10,1,0.2,1,1,0,5,500,sexual,8,8,510,422,0,353,667,311,533,-1.3862943611198937,9.682531444731378e-30,0.0023352330479013378,1.0359585735131065,1,0,-0.027168599511100497,0.9525283077738566,patches,NA,10,yes,0.8021946220478272,slope_1_d0_0.2_VP_1_h2_0_sexual_8,slope_1_d0_0.2_VP_1_h2_0_sexual_8 8 10
10,1,0.2,1,1,0,5,500,sexual,8,9,50,157,0,52,48,128,186,-1.3862943611198892,1.8111602415788538e-30,0.18191497773597626,1.0129836962411822,1,0,-0.0361431870220011,0.9590144464167187,patches,NA,10,yes,0.8021946220478272,slope_1_d0_0.2_VP_1_h2_0_sexual_8,slope_1_d0_0.2_VP_1_h2_0_sexual_8 9 10
10,1,0.2,1,1,0,5,500,sexual,8,10,0,6,0,0,0,2,10,0,0,0,0,0,0,0,0,patches,NA,10,yes,0.8021946220478272,slope_1_d0_0.2_VP_1_h2_0_sexual_8,slope_1_d0_0.2_VP_1_h2_0_sexual_8 10 10
10,1,0.2,1,1,0,5,500,sexual,8,7,541,504,0,448,634,399,609,-1.3862943611198937,9.681441544677686e-30,0.04492997375228076,1.0292128145743706,1,0,0.05905841800019515,1.158818587503689,patches,NA,10,yes,0.8021946220478272,slope_1_d0_0.2_VP_1_h2_0_sexual_8,slope_1_d0_0.2_VP_1_h2_0_sexual_8 7 10
10,1,0.2,1,1,0,5,500,sexual,8,0,553,393,0,556,550,393,393,-1.3862943611198937,9.681052513031593e-30,-0.017526825142597763,0.8447471003332211,1,0,-0.06107266079062596,1.0153764159101435,patches,NA,10,yes,0.8021946220478272,slope_1_d0_0.2_VP_1_h2_0_sexual_8,slope_1_d0_0.2_VP_1_h2_0_sexual_8 0 10
10,1,0.2,1,1,0,5,500,sexual,8,6,489,531,0,391,587,439,623,-1.3862943611198937,9.68334843750034e-30,4.5373116944749984e-4,0.9872610200726573,1,0,-0.0763913206344804,1.0184013838734283,patches,NA,10,yes,0.8021946220478272,slope_1_d0_0.2_VP_1_h2_0_sexual_8,slope_1_d0_0.2_VP_1_h2_0_sexual_8 6 10
10,1,0.2,1,1,0,5,500,sexual,8,5,530,510,0,422,638,395,625,-1.3862943611198937,9.681813661904384e-30,-0.03810159355754026,0.9626325922050217,1,0,-0.035082232512060205,0.965057062529492,patches,NA,10,yes,0.8021946220478272,slope_1_d0_0.2_VP_1_h2_0_sexual_8,slope_1_d0_0.2_VP_1_h2_0_sexual_8 5 10
10,1,0.2,1,1,0,5,500,sexual,8,1,389,590,0,375,403,582,598,-1.3862943611198935,8.353818423024249e-30,-0.03363136672284016,0.8984428095083672,1,0,0.05743661482472728,1.0336894476027119,patches,NA,10,yes,0.8021946220478272,slope_1_d0_0.2_VP_1_h2_0_sexual_8,slope_1_d0_0.2_VP_1_h2_0_sexual_8 1 10
10,1,0.2,1,1,0,5,500,sexual,8,2,511,464,0,463,559,416,512,-1.3862943611198937,9.682494218543585e-30,-0.005522877411294208,1.1171533613781086,1,0,0.01215317910599547,0.9389845354113787,patches,NA,10,yes,0.8021946220478272,slope_1_d0_0.2_VP_1_h2_0_sexual_8,slope_1_d0_0.2_VP_1_h2_0_sexual_8 2 10
10,1,0.2,1,1,0,5,500,sexual,8,3,499,495,0,465,533,458,532,-1.3862943611198937,9.682950799979398e-30,0.02706632826995489,0.9480518002180113,1,0,0.03418513237354673,1.0213974356331472,patches,NA,10,yes,0.8021946220478272,slope_1_d0_0.2_VP_1_h2_0_sexual_8,slope_1_d0_0.2_VP_1_h2_0_sexual_8 3 10
10,1,0.2,1,1,0,5,500,sexual,8,4,504,504,0,455,553,457,551,-1.3862943611198937,9.682757910207807e-30,0.028284850532079252,0.9793750160163883,1,0,-0.012741220903358897,0.9733932522128127,patches,NA,10,yes,0.8021946220478272,slope_1_d0_0.2_VP_1_h2_0_sexual_8,slope_1_d0_0.2_VP_1_h2_0_sexual_8 4 10
1,1,0.2,1,1,0.3,5,500,sexual,8,1,0,222,0,0,0,222,222,0,0,0,0,0,0,0,0,patches,NA,1,yes,0.8021946220478272,slope_1_d0_0.2_VP_1_h2_0.3_sexual_8,slope_1_d0_0.2_VP_1_h2_0.3_sexual_8 1 1
1,1,0.2,1,1,0.3,5,500,sexual,8,0,500,278,0,497,503,275,281,-1.3662440511593221,0.14535171274152747,-0.042660378873523,0.77875057090239,1.0057425041078356,0.1611477145945769,0.03754933652530803,0.7308590007469877,patches,NA,1,yes,0.8021946220478272,slope_1_d0_0.2_VP_1_h2_0.3_sexual_8,slope_1_d0_0.2_VP_1_h2_0.3_sexual_8 0 1
10,1,0.2,1,1,0.3,5,500,sexual,8,5,504,546,0,400,608,430,662,-1.0461795547147872,0.17688169599049297,0.01344964758851605,0.7174436556349311,1.2072185790495364,0.1391004656348109,-0.016565083558071132,0.7847169373014831,patches,NA,10,yes,0.8021946220478272,slope_1_d0_0.2_VP_1_h2_0.3_sexual_8,slope_1_d0_0.2_VP_1_h2_0.3_sexual_8 5 10
10,1,0.2,1,1,0.3,5,500,sexual,8,4,513,493,0,421,605,407,579,-1.08742443391872,0.1524956672582849,0.018689415379628448,0.7282776971248381,1.1994456570256533,0.16634935916782823,0.039324656529268864,0.7201743691275647,patches,NA,10,yes,0.8021946220478272,slope_1_d0_0.2_VP_1_h2_0.3_sexual_8,slope_1_d0_0.2_VP_1_h2_0.3_sexual_8 4 10
10,1,0.2,1,1,0.3,5,500,sexual,8,3,500,486,0,420,580,414,558,-1.1319344482238425,0.1633701008933457,-0.09830999158882477,0.7244902377743907,1.1263112518363838,0.16706188520801984,-0.006363612307297669,0.6463160586933769,patches,NA,10,yes,0.8021946220478272,slope_1_d0_0.2_VP_1_h2_0.3_sexual_8,slope_1_d0_0.2_VP_1_h2_0.3_sexual_8 3 10
10,1,0.2,1,1,0.3,5,500,sexual,8,9,181,276,0,145,217,221,331,-0.7882500290417591,0.14399723880503298,-0.04724648283134024,0.6974648571164992,1.4653220424994051,0.22864392740663117,-0.004814709749321721,0.7050602912880751,patches,NA,10,yes,0.8021946220478272,slope_1_d0_0.2_VP_1_h2_0.3_sexual_8,slope_1_d0_0.2_VP_1_h2_0.3_sexual_8 9 10
10,1,0.2,1,1,0.3,5,500,sexual,8,1,422,552,0,453,391,568,536,-1.344775568028628,0.18178187894356113,-0.054151230962065554,0.6518361965050922,1.0251810939900277,0.17237581013425848,-4.652594371613472e-6,0.6809170907390092,patches,NA,10,yes,0.8021946220478272,slope_1_d0_0.2_VP_1_h2_0.3_sexual_8,slope_1_d0_0.2_VP_1_h2_0.3_sexual_8 1 10
10,1,0.2,1,1,0.3,5,500,sexual,8,10,0,40,0,0,0,33,47,0,0,0,0,0,0,0,0,patches,NA,10,yes,0.8021946220478272,slope_1_d0_0.2_VP_1_h2_0.3_sexual_8,slope_1_d0_0.2_VP_1_h2_0.3_sexual_8 10 10
10,1,0.2,1,1,0.3,5,500,sexual,8,6,503,486,0,404,602,407,565,-0.9775463438005395,0.17665799092050732,0.012507623927354928,0.736078253253213,1.2946723263031965,0.17209793053914277,0.011236232122158666,0.7582982934242798,patches,NA,10,yes,0.8021946220478272,slope_1_d0_0.2_VP_1_h2_0.3_sexual_8,slope_1_d0_0.2_VP_1_h2_0.3_sexual_8 6 10
10,1,0.2,1,1,0.3,5,500,sexual,8,2,473,466,0,440,506,438,494,-1.2116175144726928,0.18747288535268117,0.005089191799311478,0.6160017406245994,1.0520520583535353,0.1517425925644878,-0.0377720964726923,0.7363407799927109,patches,NA,10,yes,0.8021946220478272,slope_1_d0_0.2_VP_1_h2_0.3_sexual_8,slope_1_d0_0.2_VP_1_h2_0.3_sexual_8 2 10
10,1,0.2,1,1,0.3,5,500,sexual,8,8,567,402,0,484,650,349,455,-0.8688301354829394,0.16596010109354759,0.041226212669579314,0.7876648059807928,1.3656638374817527,0.2081843453185666,-0.07446805343530147,0.7284496834578532,patches,NA,10,yes,0.8021946220478272,slope_1_d0_0.2_VP_1_h2_0.3_sexual_8,slope_1_d0_0.2_VP_1_h2_0.3_sexual_8 8 10
10,1,0.2,1,1,0.3,5,500,sexual,8,7,531,554,0,460,602,475,633,-0.9238736418602881,0.18354123395916105,-0.037006287447535834,0.6661758828745593,1.250045654885784,0.19611532792055067,-0.05429731065548554,0.6374935121179746,patches,NA,10,yes,0.8021946220478272,slope_1_d0_0.2_VP_1_h2_0.3_sexual_8,slope_1_d0_0.2_VP_1_h2_0.3_sexual_8 7 10
10,1,0.2,1,1,0.3,5,500,sexual,8,0,540,433,0,597,483,482,384,-1.481152924795798,0.22675287743788242,-0.06981873187005846,0.7101185520146608,0.8701144278596362,0.16384337097448157,-0.006123317183428078,0.6591566121255256,patches,NA,10,yes,0.8021946220478272,slope_1_d0_0.2_VP_1_h2_0.3_sexual_8,slope_1_d0_0.2_VP_1_h2_0.3_sexual_8 0 10
1,1,0.2,1,1,1,5,500,sexual,8,1,0,221,0,0,0,223,219,0,0,0,0,0,0,0,0,patches,NA,1,yes,0.8021946220478272,slope_1_d0_0.2_VP_1_h2_1_sexual_8,slope_1_d0_0.2_VP_1_h2_1_sexual_8 1 1
1,1,0.2,1,1,1,5,500,sexual,8,0,500,279,0,497,503,274,284,-1.3496876709519816,0.484505709138425,0,0,1.0104843301214248,0.5371590486485894,0,0,patches,NA,1,yes,0.8021946220478272,slope_1_d0_0.2_VP_1_h2_1_sexual_8,slope_1_d0_0.2_VP_1_h2_1_sexual_8 0 1
10,1,0.2,1,1,1,5,500,sexual,8,10,0,233,0,0,0,277,189,0,0,0,0,0,0,0,0,patches,NA,10,yes,0.8021946220478272,slope_1_d0_0.2_VP_1_h2_1_sexual_8,slope_1_d0_0.2_VP_1_h2_1_sexual_8 10 10
10,1,0.2,1,1,1,5,500,sexual,8,6,503,471,0,547,459,531,411,-0.6078282888582391,0.5389665388724074,0,0,1.8097959662693228,0.4675190032715317,0,0,patches,NA,10,yes,0.8021946220478272,slope_1_d0_0.2_VP_1_h2_1_sexual_8,slope_1_d0_0.2_VP_1_h2_1_sexual_8 6 10
10,1,0.2,1,1,1,5,500,sexual,8,0,525,438,0,524,526,439,437,-1.44005309116459,0.47295518070942716,0,0,0.6359840770156872,0.5342818185008369,0,0,patches,NA,10,yes,0.8021946220478272,slope_1_d0_0.2_VP_1_h2_1_sexual_8,slope_1_d0_0.2_VP_1_h2_1_sexual_8 0 10
10,1,0.2,1,1,1,5,500,sexual,8,2,522,491,0,503,541,507,475,-1.0936783023805023,0.4072418389104445,0,0,1.2799786752012645,0.4829176081952281,0,0,patches,NA,10,yes,0.8021946220478272,slope_1_d0_0.2_VP_1_h2_1_sexual_8,slope_1_d0_0.2_VP_1_h2_1_sexual_8 2 10
10,1,0.2,1,1,1,5,500,sexual,8,7,448,510,0,502,394,560,460,-0.29580598187913937,0.5402546850084302,0,0,1.9336985298436091,0.45649771486091567,0,0,patches,NA,10,yes,0.8021946220478272,slope_1_d0_0.2_VP_1_h2_1_sexual_8,slope_1_d0_0.2_VP_1_h2_1_sexual_8 7 10
10,1,0.2,1,1,1,5,500,sexual,8,5,485,477,0,541,429,520,434,-0.7143899618676061,0.5963520639246164,0,0,1.753239108203967,0.467786190637715,0,0,patches,NA,10,yes,0.8021946220478272,slope_1_d0_0.2_VP_1_h2_1_sexual_8,slope_1_d0_0.2_VP_1_h2_1_sexual_8 5 10
10,1,0.2,1,1,1,5,500,sexual,8,8,558,544,0,602,514,620,468,-0.44698718774065604,0.5570672015916024,0,0,1.864763548105442,0.4553577709183687,0,0,patches,NA,10,yes,0.8021946220478272,slope_1_d0_0.2_VP_1_h2_1_sexual_8,slope_1_d0_0.2_VP_1_h2_1_sexual_8 8 10
10,1,0.2,1,1,1,5,500,sexual,8,3,518,496,0,551,485,520,472,-0.9749878989430497,0.47628050580829157,0,0,1.4124089370044879,0.5593625004040956,0,0,patches,NA,10,yes,0.8021946220478272,slope_1_d0_0.2_VP_1_h2_1_sexual_8,slope_1_d0_0.2_VP_1_h2_1_sexual_8 3 10
10,1,0.2,1,1,1,5,500,sexual,8,4,481,509,0,517,445,542,476,-0.8620950442569656,0.48056077728484575,0,0,1.6598269175191755,0.5176569432793747,0,0,patches,NA,10,yes,0.8021946220478272,slope_1_d0_0.2_VP_1_h2_1_sexual_8,slope_1_d0_0.2_VP_1_h2_1_sexual_8 4 10
10,1,0.2,1,1,1,5,500,sexual,8,1,456,592,0,456,456,568,616,-1.2839531480380222,0.42038761843756933,0,0,1.0818585754598873,0.44108539110140144,0,0,patches,NA,10,yes,0.8021946220478272,slope_1_d0_0.2_VP_1_h2_1_sexual_8,slope_1_d0_0.2_VP_1_h2_1_sexual_8 1 10
10,1,0.2,1,1,1,5,500,sexual,8,9,560,295,0,686,434,345,245,-0.0692279062207483,0.503770297205913,0,0,2.095803788562503,0.519076337622608,0,0,patches,NA,10,yes,0.8021946220478272,slope_1_d0_0.2_VP_1_h2_1_sexual_8,slope_1_d0_0.2_VP_1_h2_1_sexual_8 9 10
1,-1,0.1,0,0,0,5,500,sexual,9,1,0,13,0,0,0,9,17,0,0,0,0,0,0,0,0,patches,NA,1,yes,0.5662738126405026,slope_-1_d0_0.1_VP_0_h2_0_sexual_9,slope_-1_d0_0.1_VP_0_h2_0_sexual_9 1 1
1,-1,0.1,0,0,0,5,500,sexual,9,0,500,487,0,505,495,496,478,-2.1972245773362227,1.2647068620777743e-29,0,0,-1,0,0,0,patches,NA,1,yes,0.5662738126405026,slope_-1_d0_0.1_VP_0_h2_0_sexual_9,slope_-1_d0_0.1_VP_0_h2_0_sexual_9 0 1
10,-1,0.1,0,0,0,5,500,sexual,9,4,243,227,0,164,322,155,299,-2.1972245773362156,1.2673930576443364e-29,0,0,-1,0,0,0,patches,NA,6,yes,0.5662738126405026,slope_-1_d0_0.1_VP_0_h2_0_sexual_9,slope_-1_d0_0.1_VP_0_h2_0_sexual_9 4 10
10,-1,0.1,0,0,0,5,500,sexual,9,2,509,512,0,666,352,664,360,-2.197224577336225,3.3394982248039695e-29,0,0,-1,0,0,0,patches,NA,6,yes,0.5662738126405026,slope_-1_d0_0.1_VP_0_h2_0_sexual_9,slope_-1_d0_0.1_VP_0_h2_0_sexual_9 2 10
10,-1,0.1,0,0,0,5,500,sexual,9,0,498,489,0,574,422,566,412,-2.1972245773362222,9.682989843663547e-30,0,0,-1,0,0,0,patches,NA,6,yes,0.5662738126405026,slope_-1_d0_0.1_VP_0_h2_0_sexual_9,slope_-1_d0_0.1_VP_0_h2_0_sexual_9 0 10
10,-1,0.1,0,0,0,5,500,sexual,9,1,497,507,0,453,541,464,550,-2.1972245773362222,9.683029044781906e-30,0,0,-1,0,0,0,patches,NA,6,yes,0.5662738126405026,slope_-1_d0_0.1_VP_0_h2_0_sexual_9,slope_-1_d0_0.1_VP_0_h2_0_sexual_9 1 10
10,-1,0.1,0,0,0,5,500,sexual,9,6,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,patches,NA,6,yes,0.5662738126405026,slope_-1_d0_0.1_VP_0_h2_0_sexual_9,slope_-1_d0_0.1_VP_0_h2_0_sexual_9 6 10
10,-1,0.1,0,0,0,5,500,sexual,9,3,437,440,0,279,595,282,598,-2.197224577336215,1.6011071939282198e-29,0,0,-1,0,0,0,patches,NA,6,yes,0.5662738126405026,slope_-1_d0_0.1_VP_0_h2_0_sexual_9,slope_-1_d0_0.1_VP_0_h2_0_sexual_9 3 10
10,-1,0.1,0,0,0,5,500,sexual,9,5,20,28,0,18,22,22,34,-2.197224577336219,0,0,0,-1,0,0,0,patches,NA,6,yes,0.5662738126405026,slope_-1_d0_0.1_VP_0_h2_0_sexual_9,slope_-1_d0_0.1_VP_0_h2_0_sexual_9 5 10
1,-1,0.1,1,1,0,5,500,sexual,9,1,0,37,0,0,0,38,36,0,0,0,0,0,0,0,0,patches,NA,1,yes,0.5662738126405026,slope_-1_d0_0.1_VP_1_h2_0_sexual_9,slope_-1_d0_0.1_VP_1_h2_0_sexual_9 1 1
1,-1,0.1,1,1,0,5,500,sexual,9,0,500,463,0,505,495,467,459,-2.1972245773362227,1.2647068620777743e-29,0.021568219019632035,1.006432305526241,-1,0,0.023749681433813605,1.021922112127698,patches,NA,1,yes,0.5662738126405026,slope_-1_d0_0.1_VP_1_h2_0_sexual_9,slope_-1_d0_0.1_VP_1_h2_0_sexual_9 0 1
10,-1,0.1,1,1,0,5,500,sexual,9,6,35,59,0,7,63,19,99,-2.197224577336219,0,-0.10354975544945073,0.8227648091233805,-1,0,-0.03843094424409527,1.0078779019846045,patches,NA,7,yes,0.5662738126405026,slope_-1_d0_0.1_VP_1_h2_0_sexual_9,slope_-1_d0_0.1_VP_1_h2_0_sexual_9 6 10
10,-1,0.1,1,1,0,5,500,sexual,9,3,474,475,0,520,428,501,449,-2.197224577336217,4.940804295385301e-30,-0.022422511102661132,1.0134861182289001,-1,0,0.05340092887146495,0.9728741580852414,patches,NA,7,yes,0.5662738126405026,slope_-1_d0_0.1_VP_1_h2_0_sexual_9,slope_-1_d0_0.1_VP_1_h2_0_sexual_9 3 10
10,-1,0.1,1,1,0,5,500,sexual,9,1,454,477,0,460,448,466,488,-2.197224577336215,1.600969698046219e-29,-0.09524475496897705,1.0852208081148347,-1,0,-0.0037561906760158435,1.0035721171608138,patches,NA,7,yes,0.5662738126405026,slope_-1_d0_0.1_VP_1_h2_0_sexual_9,slope_-1_d0_0.1_VP_1_h2_0_sexual_9 1 10
10,-1,0.1,1,1,0,5,500,sexual,9,7,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,patches,NA,7,yes,0.5662738126405026,slope_-1_d0_0.1_VP_1_h2_0_sexual_9,slope_-1_d0_0.1_VP_1_h2_0_sexual_9 7 10
10,-1,0.1,1,1,0,5,500,sexual,9,5,589,570,0,373,805,366,774,-2.1972245773362387,3.824580126135802e-28,0.029360984182336482,0.9887152665394174,-1,0,-0.06287045413435013,0.9712309994797331,patches,NA,7,yes,0.5662738126405026,slope_-1_d0_0.1_VP_1_h2_0_sexual_9,slope_-1_d0_0.1_VP_1_h2_0_sexual_9 5 10
10,-1,0.1,1,1,0,5,500,sexual,9,0,572,544,0,501,643,484,604,-2.197224577336236,2.852775237143558e-28,-0.01164411069751783,1.0526975078832583,-1,0,-0.03770211274739548,0.9888612368264001,patches,NA,7,yes,0.5662738126405026,slope_-1_d0_0.1_VP_1_h2_0_sexual_9,slope_-1_d0_0.1_VP_1_h2_0_sexual_9 0 10
10,-1,0.1,1,1,0,5,500,sexual,9,4,470,468,0,293,647,303,633,-2.197224577336216,9.684150664840033e-30,0.035507889341721485,0.9926612266690733,-1,0,0.005199610955154927,1.0227886755872537,patches,NA,7,yes,0.5662738126405026,slope_-1_d0_0.1_VP_1_h2_0_sexual_9,slope_-1_d0_0.1_VP_1_h2_0_sexual_9 4 10
10,-1,0.1,1,1,0,5,500,sexual,9,2,501,501,0,522,480,536,466,-2.197224577336223,1.600638219738694e-29,0.006003846076196651,0.9252278813224531,-1,0,0.007835609441118043,1.097228725804142,patches,NA,7,yes,0.5662738126405026,slope_-1_d0_0.1_VP_1_h2_0_sexual_9,slope_-1_d0_0.1_VP_1_h2_0_sexual_9 2 10
1,-1,0.1,1,1,0.3,5,500,sexual,9,1,0,37,0,0,0,38,36,0,0,0,0,0,0,0,0,patches,NA,1,yes,0.5662738126405026,slope_-1_d0_0.1_VP_1_h2_0.3_sexual_9,slope_-1_d0_0.1_VP_1_h2_0.3_sexual_9 1 1
1,-1,0.1,1,1,0.3,5,500,sexual,9,0,500,463,0,505,495,467,459,-2.1893913809210965,0.15044705604401748,0.01804526669725809,0.7045026138683687,-1.0147225847937325,0.1556820770050646,0.019870409098590343,0.7153454784893889,patches,NA,1,yes,0.5662738126405026,slope_-1_d0_0.1_VP_1_h2_0.3_sexual_9,slope_-1_d0_0.1_VP_1_h2_0.3_sexual_9 0 1
10,-1,0.1,1,1,0.3,5,500,sexual,9,3,464,459,0,555,373,544,374,-1.9796214393494314,0.0839725387384882,-0.023775845046937746,0.721531779241005,-0.6721961250352217,0.13317957452899587,-0.02509295181192666,0.688251723531956,patches,NA,7,yes,0.5662738126405026,slope_-1_d0_0.1_VP_1_h2_0.3_sexual_9,slope_-1_d0_0.1_VP_1_h2_0.3_sexual_9 3 10
10,-1,0.1,1,1,0.3,5,500,sexual,9,6,79,89,0,82,76,89,89,-1.9053518940540821,0.0452253640448395,0.12795006145839957,0.8321931103350656,-0.5049010225520212,0.054052983793349364,0.02932438633939068,0.5946031411539038,patches,NA,7,yes,0.5662738126405026,slope_-1_d0_0.1_VP_1_h2_0.3_sexual_9,slope_-1_d0_0.1_VP_1_h2_0.3_sexual_9 6 10
10,-1,0.1,1,1,0.3,5,500,sexual,9,7,0,9,0,0,0,4,14,0,0,0,0,0,0,0,0,patches,NA,7,yes,0.5662738126405026,slope_-1_d0_0.1_VP_1_h2_0.3_sexual_9,slope_-1_d0_0.1_VP_1_h2_0.3_sexual_9 7 10
